[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 43, 53, 89]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 43, 59, 83]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 47, 59, 79]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 47, 67, 71]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 53, 59, 73]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 41, 53, 61, 71]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 43, 47, 53, 83]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 43, 53, 59, 71]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 37, 47, 53, 59, 67]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 41, 43, 47, 53, 79]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 41, 43, 47, 59, 73]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 41, 43, 47, 61, 71]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 41, 43, 53, 59, 67]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 41, 109, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 43, 47, 53, 59, 61]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 43, 107, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 47, 103, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 47, 107, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 53, 97, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 53, 101, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 53, 103, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 59, 97, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 59, 101, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 61, 89, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 67, 83, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 67, 89, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 71, 79, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 71, 83, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 71, 89, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 73, 83, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 73, 89, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 31, 79, 83, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 41, 43, 47, 53, 73]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 41, 43, 47, 59, 67]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 41, 43, 53, 59, 61]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 41, 103, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 41, 107, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 43, 101, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 47, 97, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 47, 101, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 47, 103, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 53, 97, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 53, 101, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 59, 89, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 59, 97, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 61, 83, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 61, 89, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 67, 83, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 67, 89, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 71, 73, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 71, 79, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 71, 83, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 71, 89, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 37, 73, 83, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 43, 97, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 43, 101, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 43, 103, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 47, 97, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 53, 97, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 61, 79, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 61, 83, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 61, 89, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 67, 73, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 67, 79, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 67, 83, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 67, 89, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 71, 73, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 71, 79, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 73, 79, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 41, 73, 83, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 47, 97, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 47, 101, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 53, 89, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 53, 97, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 59, 79, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 59, 83, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 59, 89, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 61, 83, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 61, 89, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 67, 71, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 67, 83, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 71, 73, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 71, 79, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 71, 83, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 43, 79, 83, 89]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 59, 79, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 61, 73, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 61, 79, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 61, 83, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 61, 89, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 67, 71, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 67, 73, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 67, 79, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 67, 83, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 71, 73, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 47, 71, 79, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 59, 73, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 59, 79, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 61, 67, 113]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 61, 71, 109]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 61, 73, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 61, 79, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 61, 83, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 67, 71, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 67, 73, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 71, 73, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 53, 73, 79, 89]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 61, 67, 107]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 61, 71, 103]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 61, 73, 101]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 67, 71, 97]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 67, 79, 89]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 59, 73, 79, 83]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 61, 71, 73, 89]
[1, 2, 3, 7, 11, 13, 17, 19, 23, 61, 71, 79, 83]
